Date	Prcp_mm	Airt_C	Swe_obs_mm
2001-12-05	12.70	-7.2	401.3
2001-12-06	25.40	-7.1	414.0
2001-12-07	5.08	-4.9	436.9
2001-12-08	2.54	-4	442.0
2001-12-09	0.00	-1	444.5
2001-12-10	0.00	-3.9	444.5
2001-12-11	0.00	-8.4	444.5
2001-12-12	5.08	-9	444.5
2001-12-13	25.40	-8.1	449.6
2001-12-14	2.54	-1.8	472.4
2001-12-15	0.00	-4	475.0
2001-12-16	10.16	-9	475.0
2001-12-17	0.00	-0.8	480.1
2001-12-18	0.00	-4.7	480.1
2001-12-19	0.00	-10	480.1
2001-12-20	5.08	-6.2	485.1
2001-12-21	7.62	-5.3	487.7
2001-12-22	0.00	-5.4	487.7
2001-12-23	0.00	-9	485.1
2001-12-24	0.00	-12.6	482.6
2001-12-25	0.00	-12.6	482.6
2001-12-26	0.00	-10.7	482.6
2001-12-27	0.00	-11.8	482.6
2001-12-28	7.62	-10.7	482.6
2001-12-29	0.00	-5.4	490.2
2001-12-30	2.54	-5.8	490.2
2001-12-31	0.00	-9	492.8
2002-01-01	0.00	-6	492.8
2002-01-02	7.62	-9	495.3
2002-01-03	5.08	-2.9	502.9
2002-01-04	5.08	-1.6	508.0
2002-01-05	2.54	-4.1	520.7
2002-01-06	15.24	-3.8	523.2
2002-01-07	2.54	0.5	538.5
2002-01-08	7.62	3.9	563.9
2002-01-09	0.00	1.3	576.6
2002-01-10	2.54	-2.6	576.6
2002-01-11	0.00	-3.9	576.6
2002-01-12	22.86	-1.2	579.1
2002-01-13	10.16	-0.6	599.4
2002-01-14	0.00	-5.9	609.6
2002-01-15	0.00	-8.7	604.5
2002-01-16	0.00	-9.1	599.4
2002-01-17	2.54	-9.8	596.9
2002-01-18	5.08	-9.1	604.5
2002-01-19	48.26	-9.9	614.7
2002-01-20	17.78	-5.9	645.2
2002-01-21	10.16	-5.3	660.4
2002-01-22	30.48	-5.6	668.0
2002-01-23	25.40	-8.3	701.0
2002-01-24	17.78	-7.8	721.4
2002-01-25	27.94	-2.8	739.1
2002-01-26	12.70	-1.2	764.5
2002-01-27	0.00	-4.7	779.8
2002-01-28	0.00	-11.1	779.8
2002-01-29	17.78	-16.1	779.8
2002-01-30	17.78	-11.7	802.6
2002-01-31	15.24	-9.9	823.0
2002-02-01	12.70	-5.6	840.7
2002-02-02	0.00	-4.6	856.0
2002-02-03	12.70	-6.5	856.0
2002-02-04	7.62	-5.8	871.2
2002-02-05	0.00	-5.6	881.4
2002-02-06	5.08	-4	881.4
2002-02-07	27.94	-1	886.5
2002-02-08	15.24	-1.2	919.5
2002-02-09	10.16	-3.9	937.3
2002-02-10	10.16	-5.8	950.0
2002-02-11	0.00	-2.4	962.7
2002-02-12	5.08	-5.3	962.7
2002-02-13	0.00	-10.9	970.3
2002-02-14	0.00	-5.2	970.3
2002-02-15	5.08	-10.1	970.3
2002-02-16	5.08	-6.6	975.4
2002-02-17	0.00	-2.7	983.0
2002-02-18	0.00	-1.6	983.0
2002-02-19	5.08	-2.8	983.0
2002-02-20	0.00	-3.9	988.1
2002-02-21	17.78	-3.8	988.1
2002-02-22	38.10	-2.1	1010.9
2002-02-23	5.08	2.1	1056.6
2002-02-24	0.00	-5.1	1064.3
2002-02-25	10.16	-14.4	1066.8
2002-02-26	7.62	-19.5	1079.5
2002-02-27	17.78	-14.1	1089.7
2002-02-28	0.00	-10.9	1112.5
2002-03-01	0.00	-11.2	1112.5
2002-03-02	0.00	-12.7	1112.5
2002-03-03	0.00	-15.3	1112.5
2002-03-04	5.08	-10.2	1112.5
2002-03-05	0.00	-1.1	1117.6
2002-03-06	17.78	-1.6	1117.6
2002-03-07	0.00	-12.2	1140.5
2002-03-08	0.00	-13.7	1140.5
2002-03-09	5.08	-14.9	1140.5
2002-03-10	2.54	-6.1	1145.5
2002-03-11	17.78	-1.5	1148.1
2002-03-12	0.00	0	1170.9
2002-03-13	0.00	-2.7	1170.9
2002-03-14	7.62	-4.7	1173.5
2002-03-15	5.08	-5.2	1181.1
2002-03-16	0.00	-4.9	1188.7
2002-03-17	0.00	-7.3	1188.7
2002-03-18	5.08	-12.3	1188.7
2002-03-19	33.02	-8.5	1193.8
2002-03-20	20.32	-4	1234.4
2002-03-21	17.78	-12.7	1254.8
2002-03-22	2.54	-8.4	1275.1
2002-03-23	0.00	1.8	1277.6
2002-03-24	0.00	1.5	1277.6
2002-03-25	0.00	0.4	1280.2
2002-03-26	20.32	0.8	1280.2
2002-03-27	7.62	1.3	1308.1
2002-03-28	12.70	-3.1	1318.3
2002-03-29	5.08	-2	1333.5
2002-03-30	0.00	-1.2	1341.1
2002-03-31	5.08	0.1	1343.7
2002-04-01	15.24	2.9	1351.3
2002-04-02	17.78	-5.4	1369.1
2002-04-03	2.54	-11.1	1389.4
2002-04-04	0.00	-6.2	1394.5
2002-04-05	20.32	-0.4	1394.5
2002-04-06	15.24	5.4	1417.3
2002-04-07	10.16	2.6	1435.1
2002-04-08	10.16	0.6	1447.8
2002-04-09	0.00	1.2	1460.5
2002-04-10	0.00	1.1	1452.9
2002-04-11	0.00	1.9	1442.7
2002-04-12	0.00	2.4	1442.7
2002-04-13	12.70	2.9	1427.5
2002-04-14	7.62	4.9	1437.6
2002-04-15	0.00	1.7	1450.3
2002-04-16	2.54	-1.9	1452.9
2002-04-17	0.00	-1.4	1460.5
2002-04-18	7.62	-1.6	1460.5
2002-04-19	2.54	-1.1	1470.7
2002-04-20	5.08	-1.5	1478.3
2002-04-21	17.78	0.3	1485.9
2002-04-22	5.08	1	1508.8
2002-04-23	0.00	3.2	1516.4
2002-04-24	7.62	-3.2	1516.4
2002-04-25	2.54	-1.9	1524.0
2002-04-26	2.54	1.2	1526.5
2002-04-27	0.00	0.9	1529.1
2002-04-28	7.62	0.1	1524.0
2002-04-29	0.00	1.8	1521.5
2002-04-30	0.00	2.8	1518.9
2002-05-01	0.00	2.2	1516.4
2002-05-02	0.00	1.9	1518.9
2002-05-03	0.00	5.8	1488.4
2002-05-04	0.00	2	1440.2
2002-05-05	17.78	1.5	1432.6
2002-05-06	7.62	-0.3	1445.3
2002-05-07	7.62	-0.7	1458.0
2002-05-08	0.00	-3.3	1460.5
2002-05-09	2.54	-4	1470.7
2002-05-10	0.00	-1.7	1478.3
2002-05-11	2.54	-0.5	1478.3
2002-05-12	0.00	2.7	1478.3
2002-05-13	2.54	6.5	1475.7
2002-05-14	2.54	9.1	1450.3
2002-05-15	2.54	3.7	1407.2
2002-05-16	0.00	4.3	1376.7
2002-05-17	0.00	5.3	1376.7
2002-05-18	0.00	7.7	1364.0
2002-05-19	2.54	8.6	1346.2
2002-05-20	0.00	10.4	1282.7
2002-05-21	15.24	10.4	1239.5
2002-05-22	25.40	2.3	1239.5
2002-05-23	2.54	0	1270.0
2002-05-24	0.00	-0.5	1264.9
2002-05-25	2.54	2.2	1224.3
2002-05-26	5.08	5.7	1183.6
2002-05-27	2.54	5.5	1153.2
2002-05-28	7.62	7.2	1120.1
2002-05-29	0.00	6.1	1099.8
2002-05-30	5.08	8.9	1054.1
2002-05-31	0.00	6.6	1031.2
2002-06-01	7.62	7.4	998.2
2002-06-02	0.00	4.8	983.0
2002-06-03	0.00	4.5	962.7
2002-06-04	0.00	5.8	924.6
2002-06-05	2.54	7.4	883.9
2002-06-06	0.00	8.1	856.0
2002-06-07	0.00	6.4	812.8
2002-06-08	7.62	4.4	792.5
2002-06-09	15.24	0.3	800.1
2002-06-10	10.16	1.1	815.3
2002-06-11	5.08	1.5	820.4
2002-06-12	0.00	4.7	789.9
2002-06-13	0.00	7	762.0
2002-06-14	0.00	9.4	718.8
2002-06-15	0.00	10.7	680.7
2002-06-16	0.00	10.9	637.5
2002-06-17	0.00	11.2	594.4
2002-06-18	15.24	8.9	563.9
2002-06-19	5.08	3.9	553.7
2002-06-20	5.08	3.5	543.6
2002-06-21	0.00	7.7	523.2
2002-06-22	5.08	10.5	492.8
2002-06-23	0.00	10.2	454.7
2002-06-24	0.00	9.6	419.1
2002-06-25	0.00	10.6	378.5
2002-06-26	2.54	12.5	325.1
2002-06-27	10.16	14.7	271.8
2002-06-28	0.00	15.5	213.4
2002-06-29	17.78	11.8	180.3
2002-06-30	0.00	7.8	142.2
2002-07-01	0.00	8.8	106.7
2002-07-02	0.00	8.2	66.0
2002-07-03	2.54	9.2	22.9
2002-07-04	0.00	12.8	0.0
2002-07-05	0.00	11	0.0
2002-07-06	2.54	9.8	0.0
2002-07-07	0.00	15.5	0.0
2002-07-08	7.62	15.9	0.0
2002-07-09	2.54	10.5	0.0
2002-07-10	2.54	10.9	0.0
2002-07-11	0.00	16	0.0
2002-07-12	0.00	20	0.0
2002-07-13	0.00	20.3	0.0
2002-07-14	0.00	21.7	0.0
2002-07-15	0.00	19.2	0.0
2002-07-16	0.00	17.8	0.0
2002-07-17	0.00	18.5	0.0
2002-07-18	0.00	18.9	0.0
2002-07-19	0.00	18.6	0.0
2002-07-20	0.00	15.7	0.0
2002-07-21	0.00	14.2	0.0
2002-07-22	0.00	13.9	0.0
2002-07-23	0.00	14.3	0.0
2002-07-24	0.00	16.9	0.0
2002-07-25	0.00	16.3	0.0
2002-07-26	0.00	16.4	0.0
2002-07-27	0.00	14.1	0.0
2002-07-28	0.00	13.1	0.0
2002-07-29	0.00	13.3	0.0
2002-07-30	0.00	13	0.0
2002-07-31	0.00	14.4	0.0
2002-08-01	0.00	10.3	0.0
2002-08-02	0.00	10.1	0.0
2002-08-03	0.00	11.1	0.0
2002-08-04	5.08	11.1	0.0
2002-08-05	0.00	10.9	0.0
2002-08-06	0.00	9	0.0
2002-08-07	0.00	7.2	0.0
2002-08-08	0.00	7.4	0.0
2002-08-09	0.00	7.7	0.0
2002-08-10	0.00	11	0.0
2002-08-11	0.00	12.8	0.0
2002-08-12	0.00	11.5	0.0
2002-08-13	0.00	11.9	0.0
2002-08-14	0.00	14.6	0.0
2002-08-15	0.00	15	0.0
2002-08-16	0.00	12	0.0
2002-08-17	0.00	10.1	0.0
2002-08-18	0.00	10.3	0.0
2002-08-19	0.00	9.8	0.0
2002-08-20	0.00	11.4	0.0
2002-08-21	5.08	11.3	0.0
2002-08-22	7.62	8.2	0.0
2002-08-23	0.00	7.4	0.0
2002-08-24	0.00	11.7	0.0
2002-08-25	0.00	12.5	0.0
2002-08-26	2.54	11	0.0
2002-08-27	0.00	10.1	0.0
2002-08-28	0.00	10.1	0.0
2002-08-29	0.00	12.8	0.0
2002-08-30	2.54	13.2	0.0
2002-08-31	0.00	11.3	0.0
2002-09-01	0.00	12.5	0.0
2002-09-02	0.00	12	0.0
2002-09-03	2.54	12.3	0.0
2002-09-04	0.00	13.4	0.0
2002-09-05	2.54	12	0.0
2002-09-06	10.16	10.5	0.0
2002-09-07	7.62	8	0.0
2002-09-08	0.00	6.9	0.0
2002-09-09	0.00	5.5	0.0
2002-09-10	2.54	6.3	0.0
2002-09-11	0.00	10.1	0.0
2002-09-12	0.00	11.4	0.0
2002-09-13	0.00	11.9	0.0
2002-09-14	0.00	11.7	0.0
2002-09-15	0.00	11.9	0.0
2002-09-16	0.00	14.3	0.0
2002-09-17	10.16	9.9	0.0
2002-09-18	2.54	5.9	0.0
2002-09-19	2.54	5.4	0.0
2002-09-20	0.00	9	0.0
2002-09-21	0.00	7.1	0.0
2002-09-22	0.00	2.6	0.0
2002-09-23	0.00	5	0.0
2002-09-24	0.00	6.6	0.0
2002-09-25	0.00	6.7	0.0
2002-09-26	0.00	4.9	0.0
2002-09-27	0.00	5.8	0.0
2002-09-28	2.54	3.4	0.0
2002-09-29	25.40	3.2	0.0
2002-09-30	0.00	5.4	15.2
2002-10-01	0.00	-0.1	12.7
2002-10-02	2.54	-0.8	7.6
2002-10-03	2.54	-0.6	7.6
2002-10-04	5.08	2.5	0.0
2002-10-05	10.16	3.4	0.0
2002-10-06	2.54	2.8	0.0
2002-10-07	0.00	5.9	0.0
2002-10-08	0.00	6.8	0.0
2002-10-09	0.00	5.5	0.0
2002-10-10	0.00	5.8	0.0
2002-10-11	0.00	5.4	0.0
2002-10-12	0.00	-1.3	0.0
2002-10-13	2.54	-1.7	0.0
2002-10-14	0.00	2.3	0.0
2002-10-15	0.00	0.6	0.0
2002-10-16	0.00	1.1	0.0
2002-10-17	0.00	1.7	0.0
2002-10-18	0.00	3	0.0
2002-10-19	0.00	2.6	0.0
2002-10-20	0.00	3	0.0
2002-10-21	0.00	2.6	0.0
2002-10-22	0.00	2.8	0.0
2002-10-23	0.00	-2.5	0.0
2002-10-24	0.00	-4.1	0.0
2002-10-25	0.00	-4.9	0.0
2002-10-26	0.00	-3.6	2.5
2002-10-27	2.54	-3.1	2.5
2002-10-28	7.62	-1	5.1
2002-10-29	0.00	-2.7	15.2
2002-10-30	0.00	-12.2	15.2
2002-10-31	2.54	-16.7	15.2
2002-11-01	2.54	-15.5	17.8
2002-11-02	2.54	-11.1	20.3
2002-11-03	0.00	-9.4	20.3
2002-11-04	0.00	-5.2	20.3
2002-11-05	5.08	-5.4	20.3
2002-11-06	0.00	-2.4	22.9
2002-11-07	0.00	3	22.9
2002-11-08	2.54	2.4	25.4
2002-11-09	10.16	1.3	27.9
2002-11-10	22.86	-0.5	35.6
2002-11-11	10.16	-1.4	58.4
2002-11-12	20.32	-0.5	66.0
2002-11-13	12.70	0.3	81.3
2002-11-14	20.32	0.4	94.0
2002-11-15	2.54	-1.1	116.8
2002-11-16	7.62	-2.9	116.8
2002-11-17	2.54	0.6	121.9
2002-11-18	2.54	-0.7	124.5
2002-11-19	22.86	-1	127.0
2002-11-20	0.00	1.1	137.2
2002-11-21	2.54	2.5	139.7
2002-11-22	20.32	2.6	139.7
2002-11-23	2.54	3.1	152.4
2002-11-24	5.08	-4.6	160.0
2002-11-25	2.54	-10.6	160.0
2002-11-26	2.54	-10.2	160.0
2002-11-27	0.00	-7.6	160.0
2002-11-28	2.54	-4.6	160.0
2002-11-29	0.00	-0.2	162.6
2002-11-30	0.00	-1.5	162.6
2002-12-01	0.00	-2.1	162.6
2002-12-02	2.54	-1.5	162.6
2002-12-03	0.00	-1.7	165.1
2002-12-04	0.00	-3.4	165.1
2002-12-05	2.54	-3.2	165.1
2002-12-06	0.00	-1.9	167.6
2002-12-07	0.00	-5.3	167.6
2002-12-08	0.00	-6.9	167.6
2002-12-09	0.00	-5.3	167.6
2002-12-10	5.08	-4.9	167.6
2002-12-11	22.86	-2.5	170.2
2002-12-12	10.16	-3.9	195.6
2002-12-13	5.08	-0.9	203.2
2002-12-14	0.00	0.7	205.7
2002-12-15	7.62	2.2	208.3
2002-12-16	10.16	-0.1	215.9
2002-12-17	0.00	-0.4	223.5
2002-12-18	0.00	-6.6	226.1
2002-12-19	0.00	-8.4	226.1
2002-12-20	0.00	-9.2	226.1
2002-12-21	0.00	-6.9	226.1
2002-12-22	2.54	-7.4	226.1
2002-12-23	0.00	-6.5	228.6
2002-12-24	0.00	-8.5	228.6
2002-12-25	5.08	-11.2	228.6
2002-12-26	5.08	-6.9	233.7
2002-12-27	22.86	-4.5	238.8
2002-12-28	0.00	-0.7	259.1
2002-12-29	5.08	-1.7	264.2
2002-12-30	10.16	-3.3	266.7
2002-12-31	7.62	-5.5	276.9
2003-01-01	2.54	-1.5	281.9
2003-01-02	5.08	-3.8	284.5
2003-01-03	7.62	0.9	289.6
2003-01-04	15.24	-2.2	299.7
2003-01-05	5.08	0	312.4
2003-01-06	0.00	-0.8	315.0
2003-01-07	0.00	-5.1	315.0
2003-01-08	0.00	-3.4	315.0
2003-01-09	0.00	-4.7	315.0
2003-01-10	0.00	-10.6	315.0
2003-01-11	0.00	-12.8	315.0
2003-01-12	30.48	-4.9	315.0
2003-01-13	7.62	-0.1	345.4
2003-01-14	2.54	-0.3	350.5
2003-01-15	0.00	-1.1	355.6
2003-01-16	0.00	-6.2	355.6
2003-01-17	0.00	-9.8	355.6
2003-01-18	0.00	-10.2	358.1
2003-01-19	5.08	-6.7	358.1
2003-01-20	0.00	-0.5	360.7
2003-01-21	5.08	-2.4	360.7
2003-01-22	22.86	-7.5	365.8
2003-01-23	5.08	-5.9	391.2
2003-01-24	10.16	-0.7	396.2
2003-01-25	7.62	-1.8	406.4
2003-01-26	30.48	0.7	419.1
2003-01-27	7.62	2.5	439.4
2003-01-28	0.00	0.2	449.6
2003-01-29	30.48	-2.4	449.6
2003-01-30	30.48	-3.1	477.5
2003-01-31	76.20	-0.1	508.0
2003-02-01	10.16	1.5	571.5
2003-02-02	5.08	-1.1	579.1
2003-02-03	27.94	-3.3	584.2
2003-02-04	5.08	-4.3	607.1
2003-02-05	0.00	-6.6	612.1
2003-02-06	0.00	-6.2	612.1
2003-02-07	5.08	-7.9	612.1
2003-02-08	0.00	-6.4	612.1
2003-02-09	2.54	-5.7	612.1
2003-02-10	5.08	-5.7	614.7
2003-02-11	0.00	-3.7	619.8
2003-02-12	2.54	-6.8	614.7
2003-02-13	2.54	-4.9	617.2
2003-02-14	0.00	-1.9	617.2
2003-02-15	0.00	-1.6	617.2
2003-02-16	10.16	-1.6	617.2
2003-02-17	17.78	-0.6	627.4
2003-02-18	0.00	-3	642.6
2003-02-19	7.62	-4.9	642.6
2003-02-20	12.70	-3.3	647.7
2003-02-21	30.48	-2.6	668.0
2003-02-22	7.62	-2	690.9
2003-02-23	0.00	-5.9	698.5
2003-02-24	2.54	-19.3	698.5
2003-02-25	0.00	-19.8	701.0
2003-02-26	2.54	-14.1	701.0
2003-02-27	0.00	-8.1	703.6
2003-02-28	2.54	-7	703.6
2003-03-01	0.00	-6.3	703.6
2003-03-02	12.70	-6.8	706.1
2003-03-03	5.08	-4.5	721.4
2003-03-04	7.62	-8.1	731.5
2003-03-05	30.48	-8.3	741.7
2003-03-06	10.16	-4.1	772.2
2003-03-07	17.78	-5	782.3
2003-03-08	10.16	-4.9	795.0
2003-03-09	25.40	-4.9	805.2
2003-03-10	12.70	-0.5	833.1
2003-03-11	12.70	1	848.4
2003-03-12	5.08	0.1	863.6
2003-03-13	15.24	1.8	863.6
2003-03-14	0.00	6.8	866.1
2003-03-15	0.00	3.4	876.3
2003-03-16	12.70	3.6	878.8
2003-03-17	0.00	-0.7	894.1
2003-03-18	0.00	-4	894.1
2003-03-19	2.54	-3.2	896.6
2003-03-20	2.54	-1.7	899.2
2003-03-21	5.08	1	899.2
2003-03-22	7.62	0.2	904.2
2003-03-23	7.62	1.7	927.1
2003-03-24	2.54	-2.9	939.8
2003-03-25	17.78	-4.1	944.9
2003-03-26	5.08	-1.9	970.3
2003-03-27	0.00	-2.2	983.0
2003-03-28	0.00	-2.9	993.1
2003-03-29	2.54	-4.8	998.2
2003-03-30	40.64	-1.1	998.2
2003-03-31	2.54	5.5	1008.4
2003-04-01	2.54	3.5	1021.1
2003-04-02	7.62	-0.4	1031.2
2003-04-03	2.54	-0.7	1043.9
2003-04-04	5.08	-4.3	1051.6
2003-04-05	2.54	-2.6	1059.2
2003-04-06	0.00	-2.7	1064.3
2003-04-07	12.70	-3.8	1064.3
2003-04-08	2.54	-1.6	1079.5
2003-04-09	0.00	4.3	1079.5
2003-04-10	0.00	4.4	1082.0
2003-04-11	0.00	5.8	1082.0
2003-04-12	7.62	5.6	1077.0
2003-04-13	5.08	5.1	1084.6
2003-04-14	2.54	2.3	1071.9
2003-04-15	0.00	2	1074.4
2003-04-16	2.54	1.1	1066.8
2003-04-17	2.54	0.5	1077.0
2003-04-18	0.00	1.5	1077.0
2003-04-19	0.00	0	1074.4
2003-04-20	2.54	0.9	1074.4
2003-04-21	0.00	3.8	1071.9
2003-04-22	0.00	6.6	1059.2
2003-04-23	0.00	7.3	1036.3
2003-04-24	2.54	4.1	1013.5
2003-04-25	2.54	6.3	1008.4
2003-04-26	5.08	2.3	1016.0
2003-04-27	2.54	-1.7	1021.1
2003-04-28	2.54	1.1	1026.2
2003-04-29	2.54	0.3	1026.2
2003-04-30	10.16	2.1	1028.7
2003-05-01	2.54	2.6	1026.2
2003-05-02	2.54	3.5	1013.5
2003-05-03	2.54	3.5	1000.8
2003-05-04	20.32	3.2	995.7
2003-05-05	12.70	1.7	1000.8
2003-05-06	7.62	0.2	1013.5
2003-05-07	5.08	-0.3	1031.2
2003-05-08	2.54	-1.2	1038.9
2003-05-09	0.00	0.8	1031.2
2003-05-10	0.00	1.9	1023.6
2003-05-11	2.54	1.9	1023.6
2003-05-12	7.62	4.2	1018.5
2003-05-13	2.54	2.9	1008.4
2003-05-14	5.08	4	988.1
2003-05-15	0.00	7.3	977.9
2003-05-16	0.00	5.3	975.4
2003-05-17	2.54	-1.2	972.8
2003-05-18	5.08	-1.4	975.4
2003-05-19	2.54	-2	965.2
2003-05-20	2.54	1.2	967.7
2003-05-21	2.54	4.6	939.8
2003-05-22	0.00	4.8	906.8
2003-05-23	0.00	7.7	881.4
2003-05-24	0.00	7.8	861.1
2003-05-25	7.62	11.9	817.9
2003-05-26	7.62	9.6	787.4
2003-05-27	0.00	6.4	756.9
2003-05-28	0.00	7.8	734.1
2003-05-29	0.00	12.5	688.3
2003-05-30	15.24	10.8	645.2
2003-05-31	10.16	7.2	622.3
2003-06-01	0.00	6.3	602.0
2003-06-02	2.54	7.8	566.4
2003-06-03	0.00	5.9	538.5
2003-06-04	0.00	7	500.4
2003-06-05	0.00	6.7	472.4
2003-06-06	0.00	7.8	442.0
2003-06-07	0.00	6.5	414.0
2003-06-08	5.08	8.6	365.8
2003-06-09	0.00	10	335.3
2003-06-10	2.54	8.3	307.3
2003-06-11	0.00	8.4	266.7
2003-06-12	0.00	7.2	243.8
2003-06-13	0.00	9.2	208.3
2003-06-14	0.00	8.8	185.4
2003-06-15	0.00	9.2	165.1
2003-06-16	0.00	10.4	116.8
2003-06-17	0.00	12.3	73.7
2003-06-18	0.00	15.8	20.3
2003-06-19	0.00	19.1	0.0
2003-06-20	2.54	13	0.0
2003-06-21	7.62	6.8	0.0
2003-06-22	5.08	2.7	0.0
2003-06-23	5.08	2.5	0.0
2003-06-24	2.54	5.7	0.0
2003-06-25	2.54	5.8	0.0
2003-06-26	0.00	8.5	0.0
2003-06-27	0.00	12.7	0.0
2003-06-28	0.00	13.9	0.0
2003-06-29	0.00	13.3	0.0
2003-06-30	0.00	16.7	0.0
2003-07-01	0.00	15.2	0.0
2003-07-02	0.00	13.5	0.0
2003-07-03	0.00	9.9	0.0
2003-07-04	0.00	10.2	0.0
2003-07-05	0.00	12.4	0.0
2003-07-06	0.00	12	0.0
2003-07-07	0.00	11.6	0.0
2003-07-08	10.16	13.9	0.0
2003-07-09	0.00	9.4	0.0
2003-07-10	0.00	12.6	0.0
2003-07-11	0.00	15.1	0.0
2003-07-12	0.00	17	0.0
2003-07-13	0.00	18	0.0
2003-07-14	0.00	13.1	0.0
2003-07-15	0.00	11.6	0.0
2003-07-16	0.00	15.7	0.0
2003-07-17	0.00	17.5	0.0
2003-07-18	0.00	17	0.0
2003-07-19	0.00	18.1	0.0
2003-07-20	0.00	19	0.0
2003-07-21	0.00	18.4	0.0
2003-07-22	0.00	16.8	0.0
2003-07-23	0.00	18	0.0
2003-07-24	0.00	19.3	0.0
2003-07-25	0.00	15.9	0.0
2003-07-26	0.00	16	0.0
2003-07-27	0.00	16.7	0.0
2003-07-28	0.00	15.9	0.0
2003-07-29	0.00	17.1	0.0
2003-07-30	0.00	17.2	0.0
2003-07-31	0.00	18.5	0.0
2003-08-01	0.00	17.2	0.0
2003-08-02	0.00	17.7	0.0
2003-08-03	2.54	18.1	0.0
2003-08-04	2.54	14	0.0
2003-08-05	0.00	11.3	0.0
2003-08-06	2.54	14.2	0.0
2003-08-07	0.00	14.3	0.0
2003-08-08	0.00	16	0.0
2003-08-09	0.00	16.7	0.0
2003-08-10	0.00	17.7	0.0
2003-08-11	0.00	18.2	0.0
2003-08-12	0.00	15.1	0.0
2003-08-13	0.00	14	0.0
2003-08-14	0.00	15.6	0.0
2003-08-15	0.00	16.3	0.0
2003-08-16	2.54	20.5	0.0
2003-08-17	0.00	15	0.0
2003-08-18	0.00	12.1	0.0
2003-08-19	0.00	14.5	0.0
2003-08-20	0.00	16.6	0.0
2003-08-21	0.00	15.8	0.0
2003-08-22	2.54	15.1	0.0
2003-08-23	10.16	13.4	0.0
2003-08-24	0.00	10.1	0.0
2003-08-25	0.00	12.7	0.0
2003-08-26	0.00	13.6	0.0
2003-08-27	0.00	16.8	0.0
2003-08-28	0.00	12.4	0.0
2003-08-29	0.00	10	0.0
2003-08-30	0.00	9.8	0.0
2003-08-31	0.00	11.2	0.0
2003-09-01	0.00	12.8	0.0
2003-09-02	0.00	13.1	0.0
2003-09-03	0.00	13.5	0.0
2003-09-04	0.00	15	0.0
2003-09-05	0.00	16.3	0.0
2003-09-06	0.00	15.7	0.0
2003-09-07	0.00	14.6	0.0
2003-09-08	10.16	14.5	0.0
2003-09-09	12.70	5.9	0.0
2003-09-10	5.08	4.1	0.0
2003-09-11	33.02	5.8	0.0
2003-09-12	17.78	7.2	7.6
2003-09-13	0.00	4.1	2.5
2003-09-14	0.00	4.1	0.0
2003-09-15	10.16	8	0.0
2003-09-16	22.86	9.6	0.0
2003-09-17	12.70	3.2	0.0
2003-09-18	0.00	0.9	0.0
2003-09-19	2.54	2.5	0.0
2003-09-20	0.00	8	0.0
2003-09-21	0.00	4.8	0.0
2003-09-22	0.00	4.5	0.0
2003-09-23	0.00	8	0.0
2003-09-24	0.00	8.3	0.0
2003-09-25	0.00	7.2	0.0
2003-09-26	0.00	12.4	0.0
2003-09-27	0.00	10.7	0.0
2003-09-28	0.00	8.8	0.0
2003-09-29	0.00	9.2	0.0
2003-09-30	0.00	5.9	0.0
2003-10-01	0.00	6.2	0.0
2003-10-02	0.00	8.8	0.0
2003-10-03	0.00	7.8	0.0
2003-10-04	0.00	7.2	0.0
2003-10-05	0.00	8.2	0.0
2003-10-06	0.00	9.3	0.0
2003-10-07	0.00	9.1	0.0
2003-10-08	2.54	6.6	0.0
2003-10-09	0.00	7.2	0.0
2003-10-10	5.08	3.5	0.0
2003-10-11	5.08	0.4	2.5
2003-10-12	12.70	1.5	7.6
2003-10-13	17.78	1.4	15.2
2003-10-14	7.62	0.4	27.9
2003-10-15	10.16	0.2	30.5
2003-10-16	17.78	-0.3	40.6
2003-10-17	0.00	3.1	40.6
2003-10-18	0.00	9	25.4
2003-10-19	0.00	8.1	15.2
2003-10-20	0.00	8.2	7.6
2003-10-21	0.00	10.4	0.0
2003-10-22	0.00	11.3	0.0
2003-10-23	0.00	9.9	0.0
2003-10-24	0.00	3.5	0.0
2003-10-25	0.00	-0.7	0.0
2003-10-26	0.00	-1.3	0.0
2003-10-27	0.00	4.4	0.0
2003-10-28	106.68	6.8	0.0
2003-10-29	0.00	5.2	0.0
2003-10-30	0.00	-4.7	0.0
2003-10-31	0.00	-10.8	0.0
2003-11-01	2.54	-14.2	12.7
2003-11-02	5.08	-9.7	22.9
2003-11-03	5.08	-7.4	30.5
2003-11-04	5.08	-8.1	35.6
2003-11-05	0.00	-12.9	35.6
2003-11-06	0.00	-14.5	35.6
2003-11-07	0.00	-11	35.6
2003-11-08	2.54	-8.8	38.1
2003-11-09	5.08	-4.5	40.6
2003-11-10	40.64	-0.8	45.7
2003-11-11	33.02	-0.6	83.8
2003-11-12	0.00	-1.9	111.8
2003-11-13	0.00	-5.5	109.2
2003-11-14	0.00	-5.4	109.2
2003-11-15	2.54	-5.4	109.2
2003-11-16	10.16	-3.2	109.2
2003-11-17	40.64	-1.5	116.8
2003-11-18	10.16	-2.5	157.5
2003-11-19	12.70	0.8	162.6
2003-11-20	0.00	2.2	175.3
2003-11-21	7.62	-6.7	177.8
2003-11-22	2.54	-10.3	185.4
2003-11-23	10.16	-13.5	188.0
